STATION_NO,STATUT,DATE_MAJ_ISO,STATIONNEMENT,OBJECTID,X_32187,Y_32187,LON_WGS84,LAT_WGS84,RUE_REVERSE
0722,Éteint,2025-12-31T21:15:39,Permis,874,248945.93400000036,5185788.206,-71.23185649455773,46.809306244816405,"531-547 Rue De Mazenod, Quebec, QC, G1K, CAN"
0723,Éteint,2025-12-31T21:15:39,Permis,880,248973.32687500026,5185643.710124999,-71.23147997320324,46.80800870728357,"604-622 Rue Du Marquis De Vaudreuil, Quebec, QC, G1K, CAN"
0724,Éteint,2025-12-31T21:15:39,Permis,577,248853.6900000004,5185706.754000001,-71.23305511147456,46.80856579828067,"526-542 Rue Victoria, Quebec, QC, G1K 5E2, CAN"
0725,Éteint,2025-12-31T21:15:39,Permis,572,248673.64400000032,5185624.708000001,-71.23540396386991,46.80781261021518,"502-520 Rue Bayard, Quebec, QC, G1K 4S8, CAN"
0726,Éteint,2025-12-31T21:15:39,Permis,1185,248735,5185691.216,-71.23460825160711,46.808416053757156,"502-522 Rue Durocher, Quebec, QC, G1K, CAN"
0727,Éteint,2025-12-31T21:15:39,Permis,1190,248590.94299999997,5185477.794,-71.23646943504089,46.80648405970045,"527-549 Rue Saint Luc, Quebec, QC, G1N, CAN"
0728,Éteint,2025-12-31T21:15:39,Permis,108,248604.517,5185585.994000001,-71.23630488106267,46.807458530668725,"500-524 Rue St Germain, Quebec, QC, G1K 4P2, CAN"
0729,Éteint,2025-12-31T21:15:39,Permis,870,248320.1919999998,5185344.886,-71.24000020176874,46.80526558960821,"510-520 Rue Montmagny, Quebec, QC, G1N 3B7, CAN"
0730,Éteint,2025-12-31T21:15:39,Permis,873,248494.5789999999,5185381.177999999,-71.23772003713587,46.80560680763951,"552-592 Rue Châteauguay, Quebec, QC, G1N, CAN"
0731,Éteint,2025-12-31T21:15:39,Permis,237,247954.93900000025,5185143.038000001,-71.24476028139631,46.803418804015294,"401-489 Rue De Verdun, Quebec, QC, G1N 2C6, CAN"
0732,Éteint,2025-12-31T21:15:39,Permis,1189,248046.27199999988,5185205.908,-71.24357157144678,46.80399213814345,"468-486 Rue Anna, Quebec, QC, G1N 3L5, CAN"
0733,Éteint,2025-12-31T21:15:39,Permis,574,248084.53399999999,5185236.272,-71.24307407809495,46.804268536547326,"470-500 Rue Marie Louise, Quebec, QC, G1N, CAN"
0734,Éteint,2025-12-31T21:15:39,Permis,763,248683.97200000007,5185507.9350000005,-71.23525433705953,46.80676303311296,"Septembre, 570 Rue Saint-Germain, Québec, QC, CAN"
0735,Éteint,2025-12-31T21:15:39,Permis,575,248976.9500000002,5185906.708000001,-71.23146457802085,46.81037484292212,"477-515 Rue Monseigneur Cazeau, Quebec, QC, G1K, CAN"
0736,Éteint,2025-12-31T21:15:39,Permis,157,249093.02799999993,5185829.341,-71.22993428820742,46.809688587444235,"552-572 Boul Langelier, Quebec, QC, G1K 5P8, CAN"
0737,Éteint,2025-12-31T21:15:39,Permis,578,249092.4400000004,5185910.619999999,-71.22995188440024,46.81041969447048,"11-29 Rue Christophe Colomb E, Quebec, QC, G1K, CAN"
0738,Hors service,2025-12-31T21:15:39,Feu clignotant hors service,863,248351.17612500023,5185206.01,-71.23957715964552,46.804018937225855,"Rue Franklin, Quebec, QC, G1N 2L9, CAN"
0739,Éteint,2025-12-31T21:15:39,Permis,1201,247598.83299999963,5185594.047,-71.24948177133273,46.807445449095155,"823-835 Rue Corinne, Quebec, QC, G1N 1K8, CAN"
0740,Éteint,2025-12-31T21:15:39,Permis,1193,247796.27300000004,5185348.119000001,-71.24686440767329,46.8052500876888,"303-375 Rue De Verdun, Quebec, QC, G1N 3N8, CAN"
0741,Éteint,2025-12-31T21:15:39,Permis,242,247833.7209999999,5185378.1,-71.24637753635923,46.805522985452896,"300-328 Rue De Dieppe, Quebec, QC, G1N 3M8, CAN"
0742,Éteint,2025-12-31T21:15:39,Permis,250,247653.20999999996,5185606.583000001,-71.24877092116525,46.807562880941866,"203-235 Rue De Dieppe, Quebec, QC, G1N, CAN"
0743,Éteint,2025-12-31T21:15:39,Permis,589,247641.48400000017,5185693.257999999,-71.24893537104255,46.80834156932139,"121-173 Rue Tourangeau, Quebec, QC, G1N, CAN"
0744,Éteint,2025-12-31T21:15:39,Permis,875,247789.54650000017,5185543.436000001,-71.24697685298194,46.80700650737457,"219-285 Rue Anna, Quebec, QC, G1N 3K5, CAN"
0745,Éteint,2025-12-31T21:15:39,Permis,115,247902.82799999975,5185386.921,-71.24547326540198,46.80560823637461,"342-374 Rue Anna, Quebec, QC, G1N 3L1, CAN"
0746,Éteint,2025-12-31T21:15:39,Permis,1044,247949.17899999954,5185424.184,-71.24487064949476,46.805947393463576,"731-741 Av Des Oblats, Quebec, QC, G1N, CAN"
0747,Éteint,2025-12-31T21:15:39,Permis,1078,247841.84700000007,5185541.4690000005,-71.24629140341585,46.80699328300844,"202-294 Rue Marie Louise, Quebec, QC, G1N 3J5, CAN"
0748,Éteint,2025-12-31T21:15:39,Permis,579,247875.8030000003,5185615.577,-71.24585575062277,46.807662829341744,"207-285 Rue Lafayette, Quebec, QC, G1N, CAN"
0749,Éteint,2025-12-31T21:15:39,Permis,876,247963.23099999968,5185481.942,-71.24469372404408,46.806468159920016,"304-342 Rue Lafayette, Quebec, QC, G1N, CAN"
0750,Éteint,2025-12-31T21:15:39,Permis,110,248080.36799999978,5185551.047,-71.24316765254518,46.80709977674652,"284-330 Rue Bouffard, Quebec, QC, G1N, CAN"
0752,Éteint,2025-12-31T21:15:39,Permis,48,247945.23000000045,5185819.083000001,-71.24497143107138,46.809499413194736,"651-675 Rue St Bernard, Quebec, QC, G1N, CAN"
0753,Éteint,2025-12-31T21:15:39,Permis,540,248136.5240000002,5185595.222999999,-71.24243740168454,46.807501941835014,"620-648 Av Des Oblats, Quebec, QC, G1N 1W2, CAN"
0754,Éteint,2025-12-31T21:15:39,Permis,854,248237.26300000027,5185678.137,-71.24112782055315,46.808256358242716,"325-345 Rue St Sauveur, Quebec, QC, G1N, CAN"
0755,Éteint,2025-12-31T21:15:39,Permis,159,248102.95500000007,5185820.130999999,-71.24290506054368,46.8095222728176,"226-248 Rue St Sauveur, Quebec, QC, G1N 2W8, CAN"
0756,Éteint,2025-12-31T21:15:39,Permis,591,248020.65799999982,5185974.729,-71.24400248741294,46.81090597150746,"155-165 Av Du Sacré Coeur, Quebec, QC, G1N, CAN"
0757,Éteint,2025-12-31T21:15:39,Permis,592,248071.75100000016,5186076.783,-71.24334570270145,46.81182835870937,"148-166 Rue Saint Luc, Quebec, QC, G1N, CAN"
0758,Éteint,2025-12-31T21:15:39,Permis,1206,248241.0049999999,5185866.981000001,-71.24110212796583,46.80995544329619,"252-272 Rue Saint Luc, Quebec, QC, G1N, CAN"
0759,Éteint,2025-12-31T21:15:39,Permis,1197,248368.64800000004,5185719.890000001,-71.23941161025917,46.80864308588493,"344-370 Rue Saint Luc, Quebec, QC, G1N, CAN"
0760,Éteint,2025-12-31T21:15:39,Permis,246,248438.7000000002,5185776.847999999,-71.23850082124729,46.80916138407497,"350-366 Rue St Germain, Quebec, QC, G1K, CAN"
0761,Éteint,2025-12-31T21:15:39,Permis,545,248342.30700000003,5185888.15,-71.23977747615648,46.81015445805191,"278-296 Rue St Germain, Quebec, QC, G1K 4M4, CAN"
0762,Éteint,2025-12-31T21:15:39,Permis,885,248178.02387499996,5186099.788625,-71.24195610972397,46.81204434337904,"126-148 Rue Bigaouette, Quebec, QC, G1K, CAN"
0763,Éteint,2025-12-31T21:15:39,Permis,465,248079.4040000001,5186222.419,-71.24326347893094,46.813139093637,"36-74 Rue Bigaouette, Quebec, QC, G1K 4K6, CAN"
0764,Éteint,2025-12-31T21:15:39,Permis,627,248255.23099999968,5186228.664999999,-71.24096042297214,46.81321021814969,"102-122 Rue Renaud, Quebec, QC, G1K, CAN"
0765,Éteint,2025-12-31T21:15:39,Permis,20,248610.42300000042,5186200.708000001,-71.23630296684283,46.812988762792514,"224-242 Rue St Ambroise, Quebec, QC, G1K, CAN"
0766,Éteint,2025-12-31T21:15:39,Permis,464,248439.59700000007,5186263.902000001,-71.23854904551388,46.81354281015891,"161-171 Rue De Carillon, Quebec, QC, G1K 9E9, CAN"
0767,Éteint,2025-12-31T21:15:39,Permis,1294,247990.43099999987,5185715.808,-71.24436639412126,46.80857424514693,"226-248 Rue De L'Aqueduc, Quebec, QC, G1N 2M9, CAN"
0768,Éteint,2025-12-31T21:15:39,Permis,544,248539.4349999996,5186024.534,-71.23721145053753,46.81139798151587,"320-326 Rue De Carillon, Quebec, QC, G1K, CAN"
0769,Éteint,2025-12-31T21:15:39,Permis,245,248758.06199999992,5186001.347999999,-71.23434407183703,46.81120782415123,"375-399 Rue De Mazenod, Quebec, QC, G1K 5G4, CAN"
0770,Éteint,2025-12-31T21:15:39,Permis,537,248530.61899999995,5185921.869999999,-71.23731433977186,46.810473711300354,"320-340 Rue Durocher, Quebec, QC, G1K, CAN"
0771,Éteint,2025-12-31T21:15:39,Permis,548,248433.93900000025,5185898.995999999,-71.23857824086092,46.81025977824674,"300-322 Rue Bayard, Quebec, QC, G1K 4R3, CAN"
0772,Éteint,2025-12-31T21:15:39,Permis,254,248391.5379999997,5186016.061000001,-71.2391482111809,46.811309263526596,"220-260 Rue Alleyn, Quebec, QC, G1K, CAN"
0773,Éteint,2025-12-31T21:15:39,Permis,15,248703.3415000001,5185873.005999999,-71.23504530984756,46.81004870548738,"402-422 Rue Victoria, Quebec, QC, G1K, CAN"
0774,Éteint,2025-12-31T21:15:39,Permis,624,248680.5240000002,5185853.290999999,-71.23534184931889,46.809869436397136,"314-398 Rue Bagot, Quebec, QC, G1K 1W1, CAN"
0775,Éteint,2025-12-31T21:15:39,Permis,461,248501.7999999998,5185703.255000001,-71.2376650430968,46.8085047008161,"402-424 Rue St Germain, Quebec, QC, G1K 4N3, CAN"
0776,Éteint,2025-12-31T21:15:39,Permis,767,248294.1830000002,5185531.268999999,-71.24036394737665,46.80694001654656,"600-648 Rue Bagot, Quebec, QC, G1N, CAN"
0777,Éteint,2025-12-31T21:15:39,Permis,1043,247990.8870000001,5185352.52,-71.2443153383602,46.80530628680264,"352-394 Rue Marie Louise, Quebec, QC, G1N 3K1, CAN"
0778,Éteint,2025-12-31T21:15:39,Permis,1194,248274.02799999993,5185578.739,-71.2406338656075,46.80736533006681,"600-646 Rue Napoléon, Quebec, QC, G1N, CAN"
0779,Éteint,2025-12-31T21:15:39,Permis,582,248548.0290000001,5185804.416999999,-71.23707179645676,46.809418618003356,"406-448 Rue Napoléon, Quebec, QC, G1K 1V3, CAN"
0780,Éteint,2025-12-31T21:15:39,Permis,244,248606.08299999963,5185916.852,-71.23632498102891,46.81043493657478,"300-390 Rue Boisseau, Quebec, QC, G1K 1R9, CAN"
0781,Éteint,2025-12-31T21:15:39,Permis,882,248318.87299999967,5185667.495999999,-71.24005728380946,46.80816755459248,"547-587 Rue Boisseau, Quebec, QC, G1N, CAN"
0782,Éteint,2025-12-31T21:15:39,Permis,1080,247983.73500000034,5185457.374,-71.24442204843498,46.806248903292946,"350-394 Rue Lafayette, Quebec, QC, G1N 3J1, CAN"
0783,Éteint,2025-12-31T21:15:39,Permis,585,248258.30900000036,5185695.52,-71.24085423085195,46.808414514205296,"540-598 Av Des Oblats, Quebec, QC, G1N 1V7, CAN"
0784,Éteint,2025-12-31T21:15:39,Permis,584,248555.10300000012,5185942.5309999995,-71.23699608502022,46.810661635923104,"306-390 Av Des Oblats, Quebec, QC, G1K 1S2, CAN"
0785,Éteint,2025-12-31T21:15:39,Permis,593,248599.66500000004,5186048.697000001,-71.23642525996326,46.811620423041106,"241-259 Rue Père Grenier, Quebec, QC, G1K, CAN"
0786,Éteint,2025-12-31T21:15:39,Permis,468,248476.5429999996,5185924.415999999,-71.23802316617802,46.81049204764244,"431-449 Rue Père Grenier, Quebec, QC, G1K, CAN"
0787,Éteint,2025-12-31T21:15:39,Permis,586,248265.21899999958,5185749.809,-71.24077040330553,46.80890346311544,"561-597 Rue Père Grenier, Quebec, QC, G1N, CAN"
0788,Éteint,2025-12-31T21:15:39,Permis,243,247879.12100000028,5185495.262,-71.2457973202252,46.806580806188784,"300-346 Rue Marie Louise, Quebec, QC, G1N 3J7, CAN"
0789,Éteint,2025-12-31T21:15:39,Permis,1198,248065.85400000028,5185663.426999999,-71.24337173298922,46.808109468639024,"260 Rue De L'Aqueduc, Québec, QC, G1N 2M9, CAN"
0790,Éteint,2025-12-31T21:15:39,Permis,1081,248382.45100000035,5185919.987,-71.23925543003011,46.81044424991471,"470-492 Rue Raoul Jobin, Quebec, QC, G1K, CAN"
0791,Éteint,2025-12-31T21:15:39,Permis,695,248577.99237500038,5186043.242374999,-71.2367085545075,46.811569527849606,"261-287 Rue Chénier, Quebec, QC, G1K, CAN"
0792,Éteint,2025-12-31T21:15:39,Permis,253,248318.7000000002,5185931.297,-71.24009210147675,46.810540592159796,"468-486 Rue Dollard, Quebec, QC, G1K, CAN"
0793,Éteint,2025-12-31T21:15:39,Permis,434,248163.8339999998,5185805.158,-71.24210557558443,46.809392756157976,"552-596 Rue Dollard, Quebec, QC, G1N, CAN"
0794,Éteint,2025-12-31T21:15:39,Permis,158,248132.95937499963,5185843.191749999,-71.24251480030975,46.80973226934017,"544-598 Rue St Ignace, Quebec, QC, G1N, CAN"
0795,Hors service,2025-12-31T21:15:39,Feu clignotant hors service,587,248106.04899999965,5185873.83,-71.24287117433131,46.810005591124934,"547-595 Rue St Bonaventure, Quebec, QC, G1N, CAN"
0796,Éteint,2025-12-31T21:15:39,Permis,1199,247919.46499999985,5185799.645,-71.24530658643498,46.80932235888838,"651-675 Rue St Bernard, Quebec, QC, G1N, CAN"
0797,Éteint,2025-12-31T21:15:39,Permis,249,247995.01300000027,5185856.772,-71.24432385561967,46.80984269224655,"608-648 Rue St Bernard, Quebec, QC, G1N, CAN"
0798,Éteint,2025-12-31T21:15:39,Permis,884,247740.15500000026,5185697.126,-71.24764310271684,46.80838481633831,"741-769 Rue St Bernard, Quebec, QC, G1N, CAN"
0799,Éteint,2025-12-31T21:15:39,Permis,247,247609.02500000037,5185665.4120000005,-71.24935715762291,46.80808829431739,"803-829 Rue St Bernard, Quebec, QC, G1N, CAN"
0800,Éteint,2025-12-31T21:15:39,Permis,625,247570.5379999997,5185703.032,-71.24986610054097,46.80842340611497,"824-838 Rue Émile Coderre, Quebec, QC, G1N, CAN"
0801,Éteint,2025-12-31T21:15:39,Permis,883,247657.88599999994,5185655.505000001,-71.24871576558236,46.808003364451935,"172-192 Rue Tourangeau, Quebec, QC, G1N 3M3, CAN"
0802,Éteint,2025-12-31T21:15:39,Permis,1200,247689.88599999994,5185558.755000001,-71.2482844462579,46.80713578191434,"203-235 Rue De Dieppe, Quebec, QC, G1N, CAN"
0803,Éteint,2025-12-31T21:15:39,Permis,248,248035.48900000006,5185954.880000001,-71.24380570609917,46.81072868075778,"562-596 Rue St Vallier O, Quebec, QC, G1N 1C1, CAN"
0804,Hors service,2025-12-31T21:15:39,Feu clignotant hors service,1204,248439.7209999999,5186095.843,-71.23852672414974,46.81203102697417,"313-397 Rue St Vallier O, Quebec, QC, G1K, CAN"
0805,Hors service,2025-12-31T21:15:39,Feu clignotant hors service,1205,248639.19900000002,5186095.089,-71.23591296013566,46.81204107957035,"208-264 Rue St Vallier O, Quebec, QC, G1K 1K2, CAN"
0806,Hors service,2025-12-31T21:15:39,Feu clignotant hors service,581,248740.73500000034,5186076.377,-71.23458028637326,46.81188129987833,"102-198 Rue St Vallier O, Quebec, QC, G1K 1K1, CAN"
0807,Éteint,2025-12-31T21:15:39,Permis,590,248327.6009999998,5186085,-71.2399944436739,46.811923998803316,"408-498 Rue Du Cardinal Taschereau, Quebec, QC, G1K, CAN"
0808,Éteint,2025-12-31T21:15:39,Permis,469,248510.02799999993,5186219.397,-71.23762071971309,46.813148411662446,"209-293 Rue Du Cardinal Taschereau, Quebec, QC, G1K, CAN"
0809,Éteint,2025-12-31T21:15:39,Permis,111,248325.6339999996,5186139.926999999,-71.24002699410178,46.81241793407226,"427-497 Rue Ste Agnès, Quebec, QC, G1K, CAN"
0810,Éteint,2025-12-31T21:15:39,Permis,251,247869.87600000016,5185935.643999999,-71.24597321019255,46.81054151905876,"598-650 Rue De Montmartre, Quebec, QC, G1N 4S3, CAN"
0811,Éteint,2025-12-31T21:15:39,Permis,626,247996.14099999983,5186012.050000001,-71.24432834735612,46.81123960782641,"1-141 Av Du Sacré Coeur, Quebec, QC, G1N, CAN"
0812,Éteint,2025-12-31T21:15:39,Permis,583,248272.62700000033,5186165.623,-71.24072469941173,46.81264459244605,"405-507 Rue De Montmartre, Quebec, QC, G1K, CAN"
0813,Éteint,2025-12-31T21:15:39,Permis,985,248404.6160000004,5186357.6899999995,-71.23901895658145,46.81438353182054,"219-287 Rue St Léon, Quebec, QC, G1K, CAN"
0814,Éteint,2025-12-31T21:15:39,Permis,1398,248237.9406249998,5186215.1765,-71.24118530868134,46.81308741400162,"402-492 Rue St Léon, Quebec, QC, G1K, CAN"
0815,Éteint,2025-12-31T21:15:39,Permis,252,248107.38300000038,5186112.380000001,-71.24288324435241,46.8121516065126,"518-540 Rue St Léon, Quebec, QC, G1N, CAN"
0816,Éteint,2025-12-31T21:15:39,Permis,1203,248164.61199999973,5186291.3149999995,-71.24215554128206,46.813766099699734,"414-486 Rue St Benoît, Quebec, QC, G1K, CAN"
0817,Éteint,2025-12-31T21:15:39,Permis,886,248286.45199999958,5186311.127,-71.2405615228486,46.81395466155807,"303-397 Rue St Mathias, Quebec, QC, G1K, CAN"
0818,Éteint,2025-12-31T21:15:39,Permis,466,248076.92899999954,5186359.551999999,-71.2433129059944,46.81437247684705,"448-470 Rue Père Lacombe, Quebec, QC, G1K 6V5, CAN"
0819,Éteint,2025-12-31T21:15:39,Permis,1082,248098.5379999997,5186295.494000001,-71.2430218239132,46.813798075127366,"411-479 Rue St Alexis, Quebec, QC, G1K, CAN"
0820,Éteint,2025-12-31T21:15:39,Permis,160,248468.6919999998,5186296.772,-71.238171862221,46.81384095529982,"201-299 Rue Louis Falardeau, Quebec, QC, G1K, CAN"
0821,Éteint,2025-12-31T21:15:39,Permis,467,248435.88800000027,5186338.533,-71.23860683625962,46.814213847979524,"206-294 Rue Du Frere Louis, Quebec, QC, G1K 1C3, CAN"
0822,Éteint,2025-12-31T21:15:39,Permis,470,248500.23500000034,5186267.957,-71.23775500962633,46.81358441161295,"209-283 Rue De Jumonville, Quebec, QC, G1K, CAN"
0823,Éteint,2025-12-31T21:15:39,Permis,596,248597.83800000045,5186368.232000001,-71.23648843932062,46.81449468330739,"125-191 Rue Chevrière, Quebec, QC, G1K, CAN"
0824,Éteint,2025-12-31T21:15:39,Permis,628,248539.07799999975,5186380.054,-71.23725983398255,46.81459607241915,"150-200 Rue De Rigauville, Quebec, QC, G1K, CAN"
0825,Éteint,2025-12-31T21:15:39,Permis,1083,248488.06799999997,5186387.062999999,-71.23792908941888,46.814654815215896,"164-192 Rue Denis Jamet, Quebec, QC, G1K, CAN"
0826,Éteint,2025-12-31T21:15:39,Permis,595,248558.49899999984,5186420.796,-71.23701036456204,46.81496421061123,"150-174 Rue Chênevert, Quebec, QC, G1K 8Z1, CAN"
0827,Éteint,2025-12-31T21:15:39,Permis,471,248635.44299999997,5186320.98,-71.23598989580825,46.81407279214256,"136-198 Av Simon Napoléon Parent, Quebec, QC, G1K 1H6, CAN"
0828,Éteint,2025-12-31T21:15:39,Permis,594,248542.15299999993,5186201.242000001,-71.2371975597115,46.812987808267565,"202-294 Rue Elzéar Bédard, Quebec, QC, G1K, CAN"
0829,Éteint,2025-12-31T21:15:39,Permis,1207,248575.99700000044,5186172.044,-71.2367505219273,46.812728009688506,"238-242 Rue De Villiers, Quebec, QC, G1K 1L2, CAN"
0830,Éteint,2025-12-31T21:15:39,Permis,112,248644.4400000004,5186161.695,-71.23585246221673,46.812640683275426,"210-224 Rue Ste Catherine, Quebec, QC, G1K, CAN"
0831,Éteint,2025-12-31T21:15:39,Permis,460,248754.27699999977,5186177.903999999,-71.23441528503822,46.81279573703268,"100-174 Rue St François O, Quebec, QC, G1K 1J2, CAN"
0832,Éteint,2025-12-31T21:15:39,Permis,459,248913.03000000026,5186123.077,-71.23232848868507,46.81231586240286,"44-94 Rue St François O, Quebec, QC, G1K, CAN"
0833,Éteint,2025-12-31T21:15:39,Permis,1195,248916.98337499984,5186067.3182500005,-71.23226988072042,46.811814608944815,"52-56 Rue St Joseph O, Quebec, QC, G1K 1W6, CAN"
0834,Éteint,2025-12-31T21:15:39,Permis,1196,248732.27500000037,5186124.459000001,-71.23469702411373,46.812313115860505,"105-189 Rue D'Argenson, Quebec, QC, G1K, CAN"
0835,Éteint,2025-12-31T21:15:39,Permis,770,248702.93200000003,5186296.370999999,-71.23510256710178,46.813857102106205,"200-228 Rue Des Commissaires O, Quebec, QC, G1K 1H4, CAN"
0836,Éteint,2025-12-31T21:15:39,Permis,462,248844.65337499976,5186266.050249999,-71.23324188354974,46.813596259865776,"50-130 Rue Des Commissaires O, Quebec, QC, G1K 1H4, CAN"
0837,Éteint,2025-12-31T21:15:39,Permis,623,248948.06599999964,5186014.994000001,-71.23185623488409,46.81134652437975,"Boul Charest O, Quebec, QC, G1K, CAN"
0838,Éteint,2025-12-31T21:15:39,Permis,768,248973.5959999999,5186058.114,-71.23152699014116,46.81173655435337,"40-60 Rue D'Argenson, Quebec, QC, G1K, CAN"
0839,Éteint,2025-12-31T21:15:39,Permis,879,248778.54700000025,5185866.261,-71.2340591358111,46.80999435392248,"209-291 Boul Charest O, Quebec, QC, G1K, CAN"
0840,Éteint,2025-12-31T21:15:39,Permis,458,248409.01400000043,5185555.933,-71.23886254885264,46.807171606544316,"579-595 Boul Charest O, Quebec, QC, G1N 2B7, CAN"
0841,Éteint,2025-12-31T21:15:39,Permis,877,248007.2209999999,5185572.082,-71.24412858553374,46.80728277272127,"305-335 Rue Marie De L'Incarnation, Quebec, QC, G1N, CAN"
0842,Éteint,2025-12-31T21:15:39,Permis,588,247842.29200000037,5185783.541999999,-71.24631569323614,46.80917091393785,"155-175 Rue Marie De L'Incarnation, Quebec, QC, G1N, CAN"
0843,Éteint,2025-12-31T21:15:39,Permis,463,247647.26599999983,5186028.022,-71.24890141698444,46.81135346676755,"39-51 Rue Marie De L'Incarnation, Quebec, QC, G1N 3E5, CAN"
